id,tanggal,kecamatan,jumlah_sampah,satuan
17108,10/30/2017,Andir,1.8,TON
17109,10/30/2017,Astana Anyar,2.9,TON
17110,10/30/2017,Kiaracondong,2.7,TON
17111,10/30/2017,Babakan Ciparay,3.2,TON
17112,10/30/2017,Bandung Kulon,2.2,TON
17113,10/31/2017,Cibiru,2.7,TON
17114,10/31/2017,Sukasari,2.7,TON
17115,10/31/2017,Astana Anyar,2.5,TON
17116,10/31/2017,Bandung Wetan,2.6,TON
17117,10/31/2017,Cibeunying Kidul,2.6,TON
17118,10/31/2017,Cibeunying Kaler,2.4,TON
17119,10/31/2017,Bandung Kidul,2.7,TON
17120,10/31/2017,Cibeunying Kidul,2.4,TON
17121,10/31/2017,Panyileukan,3.2,TON
17122,10/31/2017,Cinambo,2.7,TON
17123,10/31/2017,Gedebage,2.3,TON
17124,10/31/2017,Ujungberung,3.2,TON
17125,10/31/2017,Kiaracondong,3.2,TON
17126,10/31/2017,Coblong,2.4,TON
17127,10/31/2017,Buahbatu,2.6,TON
17128,10/31/2017,Babakan Ciparay,2,TON
17129,10/31/2017,Sukajadi,2.2,TON
17130,10/31/2017,Cibeunying Kaler,2.1,TON
17131,10/31/2017,Babakan Ciparay,2.1,TON
17132,10/31/2017,Kiaracondong,2.4,TON
17133,10/31/2017,Antapani,2,TON
17134,10/31/2017,Bojongloa Kidul,2.3,TON
17135,10/31/2017,Rancasari,2.9,TON
17136,10/31/2017,Bojongloa Kidul,2.6,TON
17137,10/31/2017,Cinambo,2.9,TON
17138,10/31/2017,Andir,2.6,TON
17139,10/31/2017,Sukasari,2.5,TON
17140,10/31/2017,Bojongloa Kidul,3.1,TON
17141,11/1/2017,Babakan Ciparay,2.1,TON
17142,11/1/2017,Astana Anyar,2,TON
17143,11/1/2017,Panyileukan,1.9,TON
17144,11/1/2017,Cinambo,3,TON
17145,11/1/2017,Bojongloa Kidul,3.4,TON
17146,11/1/2017,Sukajadi,3.4,TON
17147,11/1/2017,Rancasari,2.1,TON
17148,11/1/2017,Mandalajati,3.3,TON
17149,11/1/2017,Ujungberung,2.8,TON
17150,11/1/2017,Babakan Ciparay,3.2,TON
17151,11/1/2017,Sukasari,2.8,TON
17152,11/1/2017,Cibeunying Kidul,2.2,TON
17153,11/1/2017,Cibiru,3.4,TON
17154,11/1/2017,Bandung Kulon,2,TON
17155,11/1/2017,Gedebage,2.4,TON
17156,11/1/2017,Antapani,3.2,TON
17157,11/1/2017,Andir,2.6,TON
17158,11/1/2017,Sumur Bandung,2.7,TON
17159,11/1/2017,Antapani,2.3,TON
17160,11/1/2017,Sukasari,3.4,TON
17161,11/1/2017,Cidadap,3.4,TON
17162,11/1/2017,Coblong,2.8,TON
17163,11/1/2017,Arcamanik,3.2,TON
17164,11/2/2017,Coblong,3.1,TON
17165,11/2/2017,Babakan Ciparay,1.9,TON
17166,11/2/2017,Bandung Kidul,3.2,TON
17167,11/2/2017,Batununggal,2,TON
17168,11/2/2017,Bandung Kidul,2.5,TON
17169,11/2/2017,Cibiru,2.1,TON
17170,11/2/2017,Andir,2.4,TON
17171,11/2/2017,Sukajadi,3.3,TON
17172,11/2/2017,Coblong,2.4,TON
17173,11/2/2017,Bojongloa Kidul,2.9,TON
17174,11/2/2017,Sumur Bandung,2.3,TON
17175,11/2/2017,Regol,2.8,TON
17176,11/2/2017,Lengkong,2.6,TON
17177,11/2/2017,Mandalajati,3.2,TON
17178,11/2/2017,Buahbatu,2.1,TON
17179,11/2/2017,Kiaracondong,2.1,TON
17180,11/2/2017,Buahbatu,2.1,TON
17181,11/2/2017,Ujungberung,3.1,TON
17182,11/2/2017,Andir,1.8,TON
17183,11/2/2017,Astana Anyar,2.4,TON
17184,11/2/2017,Antapani,2.7,TON
17185,11/2/2017,Cidadap,1.9,TON
17186,11/2/2017,Bandung Kulon,1.9,TON
17187,11/2/2017,Cicendo,2.8,TON
17188,11/2/2017,Batununggal,2.1,TON
17189,11/2/2017,Bojongloa Kaler,2.7,TON
17190,11/2/2017,Antapani,3,TON
17191,11/3/2017,Cibeunying Kaler,2.4,TON
17192,11/3/2017,Panyileukan,2.1,TON
17193,11/3/2017,Cibiru,3,TON
17194,11/3/2017,Ujungberung,2.7,TON
17195,11/3/2017,Cibeunying Kaler,2.5,TON
17196,11/3/2017,Astana Anyar,2,TON
17197,11/3/2017,Antapani,2,TON
17198,11/3/2017,Batununggal,2.5,TON
17199,11/3/2017,Antapani,2.4,TON
17200,11/3/2017,Panyileukan,1.9,TON
17201,11/3/2017,Coblong,2.3,TON
17202,11/3/2017,Coblong,3.4,TON
17203,11/3/2017,Buahbatu,2.2,TON
17204,11/3/2017,Coblong,1.8,TON
17205,11/3/2017,Bojongloa Kaler,2.9,TON
17206,11/3/2017,Arcamanik,2.3,TON
17207,11/3/2017,Mandalajati,3.2,TON
17208,11/3/2017,Rancasari,1.9,TON
17209,11/3/2017,Andir,2,TON
17210,11/3/2017,Regol,2.6,TON
17211,11/3/2017,Mandalajati,2,TON
17212,11/3/2017,Mandalajati,3,TON
17213,11/3/2017,Babakan Ciparay,2.6,TON
17214,11/3/2017,Bojongloa Kidul,1.8,TON
17215,11/3/2017,Bandung Kidul,2.7,TON
17216,11/4/2017,Ujungberung,2.4,TON
17217,11/4/2017,Cibeunying Kaler,3.3,TON
17218,11/4/2017,Antapani,2.8,TON
17219,11/4/2017,Andir,2.4,TON
17220,11/4/2017,Antapani,3.3,TON
17221,11/4/2017,Regol,2.9,TON
17222,11/4/2017,Cibeunying Kidul,3.3,TON
17223,11/4/2017,Cibiru,2.4,TON
17224,11/4/2017,Sukasari,2.9,TON
17225,11/4/2017,Bandung Wetan,2.9,TON
17226,11/4/2017,Andir,2.3,TON
17227,11/4/2017,Mandalajati,2.7,TON
17228,11/4/2017,Cicendo,2.4,TON
17229,11/4/2017,Bojongloa Kaler,2.9,TON
17230,11/4/2017,Cibiru,3.2,TON
17231,11/4/2017,Bojongloa Kaler,2.7,TON
17232,11/4/2017,Rancasari,2.1,TON
17233,11/4/2017,Regol,2.5,TON
17234,11/4/2017,Bojongloa Kidul,2.1,TON
17235,11/4/2017,Babakan Ciparay,3.2,TON
17236,11/4/2017,Sukajadi,2,TON
17237,11/4/2017,Bojongloa Kidul,2.9,TON
17238,11/4/2017,Cicendo,2.2,TON
17239,11/4/2017,Bandung Wetan,3.2,TON
17240,11/4/2017,Cibeunying Kaler,2.3,TON
17241,11/5/2017,Cidadap,2.9,TON
17242,11/5/2017,Bojongloa Kaler,2,TON
17243,11/5/2017,Andir,1.9,TON
17244,11/5/2017,Cibeunying Kaler,3.4,TON
17245,11/5/2017,Arcamanik,2.4,TON
17246,11/5/2017,Cinambo,1.8,TON
17247,11/5/2017,Cibeunying Kidul,1.9,TON
17248,11/5/2017,Bandung Kulon,2.4,TON
17249,11/5/2017,Arcamanik,2.4,TON
17250,11/5/2017,Astana Anyar,2.6,TON
17251,11/5/2017,Sumur Bandung,3,TON
17252,11/5/2017,Sukasari,2.6,TON
17253,11/5/2017,Ujungberung,1.9,TON
17254,11/5/2017,Kiaracondong,2.8,TON
17255,11/5/2017,Bojongloa Kaler,2,TON
17256,11/5/2017,Buahbatu,2.3,TON
17257,11/5/2017,Mandalajati,2,TON
17258,11/5/2017,Buahbatu,3.1,TON
17259,11/5/2017,Antapani,2.6,TON
17260,11/5/2017,Cibeunying Kidul,2.4,TON
17261,11/5/2017,Bandung Wetan,3,TON
17262,11/5/2017,Sukajadi,3,TON
17263,11/5/2017,Coblong,2.6,TON
17264,11/5/2017,Cibiru,3.4,TON
17265,11/5/2017,Babakan Ciparay,1.8,TON
17266,11/5/2017,Kiaracondong,2.6,TON
17267,11/6/2017,Cibiru,1.9,TON
17268,11/6/2017,Antapani,1.9,TON
17269,11/6/2017,Astana Anyar,2.3,TON
17270,11/6/2017,Sukasari,1.8,TON
17271,11/6/2017,Arcamanik,3.1,TON
17272,11/6/2017,Batununggal,3.2,TON
17273,11/6/2017,Cicendo,2.4,TON
17274,11/6/2017,Bojongloa Kaler,3.4,TON
17275,11/6/2017,Rancasari,2.5,TON
17276,11/6/2017,Bandung Kidul,2.5,TON
17277,11/6/2017,Cibeunying Kaler,2.8,TON
17278,11/6/2017,Buahbatu,1.9,TON
17279,11/6/2017,Cibiru,2.9,TON
17280,11/6/2017,Bandung Kidul,2.6,TON
17281,11/6/2017,Cinambo,2.9,TON
17282,11/6/2017,Ujungberung,1.8,TON
17283,11/6/2017,Cinambo,2.5,TON
17284,11/6/2017,Buahbatu,3,TON
17285,11/6/2017,Sumur Bandung,3.1,TON
17286,11/6/2017,Babakan Ciparay,3.2,TON
17287,11/6/2017,Lengkong,2.7,TON
17288,11/6/2017,Andir,2,TON
17289,11/6/2017,Coblong,3.1,TON
17290,11/7/2017,Bandung Kidul,3.3,TON
17291,11/7/2017,Sumur Bandung,2.1,TON
17292,11/7/2017,Batununggal,1.9,TON
17293,11/7/2017,Arcamanik,2.2,TON
17294,11/7/2017,Cibeunying Kaler,3,TON
17295,11/7/2017,Lengkong,3.4,TON
17296,11/7/2017,Batununggal,2.6,TON
17297,11/7/2017,Cibeunying Kidul,2.5,TON
17298,11/7/2017,Bojongloa Kidul,3,TON
17299,11/7/2017,Kiaracondong,2.3,TON
17300,11/7/2017,Andir,2.2,TON
17301,11/7/2017,Cicendo,2.2,TON
17302,11/7/2017,Bojongloa Kidul,3.1,TON
17303,11/7/2017,Astana Anyar,2,TON
17304,11/7/2017,Bandung Wetan,3,TON
17305,11/7/2017,Mandalajati,3.2,TON
17306,11/7/2017,Bojongloa Kaler,2.9,TON
17307,11/7/2017,Andir,2.4,TON
17308,11/7/2017,Babakan Ciparay,2.2,TON
17309,11/7/2017,Gedebage,1.8,TON
17310,11/7/2017,Regol,2.2,TON
17311,11/7/2017,Bandung Kulon,2.4,TON
17312,11/7/2017,Panyileukan,3.4,TON
17313,11/8/2017,Regol,2.5,TON
17314,11/8/2017,Andir,2.5,TON
17315,11/8/2017,Ujungberung,3.1,TON
17316,11/8/2017,Bojongloa Kidul,3.1,TON
17317,11/8/2017,Kiaracondong,2.8,TON
17318,11/8/2017,Mandalajati,2.8,TON
17319,11/8/2017,Astana Anyar,3.3,TON
17320,11/8/2017,Astana Anyar,3.4,TON
17321,11/8/2017,Cibeunying Kidul,2.4,TON
17322,11/8/2017,Bojongloa Kaler,2,TON
17323,11/8/2017,Bandung Kulon,3,TON
17324,11/8/2017,Mandalajati,2.8,TON
17325,11/8/2017,Gedebage,2.6,TON
17326,11/8/2017,Gedebage,2.3,TON
17327,11/8/2017,Bandung Kulon,2.9,TON
17328,11/8/2017,Cibeunying Kaler,2.3,TON
17329,11/8/2017,Bojongloa Kidul,2.4,TON
17330,11/8/2017,Cibiru,2.1,TON
17331,11/8/2017,Cicendo,3.1,TON
17332,11/8/2017,Cidadap,2,TON
17333,11/8/2017,Cicendo,3.3,TON
17334,11/8/2017,Panyileukan,2.8,TON
17335,11/8/2017,Lengkong,2.6,TON
17336,11/9/2017,Arcamanik,2,TON
17337,11/9/2017,Bandung Kulon,2.9,TON
17338,11/9/2017,Cibiru,2.8,TON
17339,11/9/2017,Kiaracondong,2.6,TON
17340,11/9/2017,Regol,3.4,TON
17341,11/9/2017,Antapani,2.4,TON
17342,11/9/2017,Panyileukan,2.8,TON
17343,11/9/2017,Bojongloa Kaler,2.2,TON
17344,11/9/2017,Ujungberung,3,TON
17345,11/9/2017,Buahbatu,2,TON
17346,11/9/2017,Cicendo,2.9,TON
17347,11/9/2017,Ujungberung,1.9,TON
17348,11/9/2017,Astana Anyar,2.6,TON
17349,11/9/2017,Sukasari,3.2,TON
17350,11/9/2017,Bojongloa Kidul,2.2,TON
17351,11/9/2017,Cibeunying Kidul,3,TON
17352,11/9/2017,Sumur Bandung,3.3,TON
17353,11/9/2017,Babakan Ciparay,2.3,TON
17354,11/9/2017,Cidadap,2.8,TON
17355,11/9/2017,Buahbatu,2.7,TON
17356,11/9/2017,Cicendo,3.1,TON
17357,11/9/2017,Astana Anyar,2.5,TON
17358,11/9/2017,Cinambo,2.6,TON
17359,11/9/2017,Regol,2.8,TON
17360,11/10/2017,Sumur Bandung,3.4,TON
17361,11/10/2017,Cibeunying Kaler,1.8,TON
17362,11/10/2017,Sukajadi,3.3,TON
17363,11/10/2017,Bandung Wetan,2.7,TON
17364,11/10/2017,Cinambo,2.5,TON
17365,11/10/2017,Bojongloa Kaler,2.8,TON
17366,11/10/2017,Bojongloa Kidul,3.1,TON
17367,11/10/2017,Cicendo,3,TON
17368,11/10/2017,Sukasari,2.5,TON
17369,11/10/2017,Bandung Kidul,2.1,TON
17370,11/10/2017,Batununggal,2.8,TON
17371,11/10/2017,Cibiru,3.1,TON
17372,11/10/2017,Astana Anyar,3.3,TON
17373,11/10/2017,Coblong,3.4,TON
17374,11/10/2017,Cibeunying Kaler,2.4,TON
17375,11/10/2017,Cibeunying Kidul,2.2,TON
17376,11/10/2017,Batununggal,2.8,TON
17377,11/10/2017,Buahbatu,3.3,TON
17378,11/10/2017,Cibiru,2.9,TON
17379,11/10/2017,Sukajadi,2.1,TON
17380,11/10/2017,Arcamanik,1.8,TON
17381,11/10/2017,Mandalajati,2.8,TON
17382,11/10/2017,Kiaracondong,2.1,TON
17383,11/10/2017,Panyileukan,2.5,TON
17384,11/10/2017,Astana Anyar,2.4,TON
17385,11/10/2017,Babakan Ciparay,2.8,TON
17386,11/10/2017,Bandung Kulon,3,TON
17387,11/10/2017,Regol,3.4,TON
17388,11/11/2017,Rancasari,3.2,TON
17389,11/11/2017,Sukajadi,2.3,TON
17390,11/11/2017,Buahbatu,3.3,TON
17391,11/11/2017,Gedebage,2.9,TON
17392,11/11/2017,Bandung Kulon,3.3,TON
17393,11/11/2017,Cinambo,1.9,TON
17394,11/11/2017,Cibeunying Kaler,2.8,TON
17395,11/11/2017,Batununggal,2.8,TON
17396,11/11/2017,Astana Anyar,3,TON
17397,11/11/2017,Bandung Kulon,2.6,TON
17398,11/11/2017,Mandalajati,2.6,TON
17399,11/11/2017,Andir,2.6,TON
17400,11/11/2017,Regol,1.9,TON
17401,11/11/2017,Regol,2.2,TON
17402,11/11/2017,Rancasari,1.9,TON
17403,11/11/2017,Sumur Bandung,2,TON
17404,11/11/2017,Sukasari,2.2,TON
17405,11/11/2017,Arcamanik,2.2,TON
17406,11/11/2017,Coblong,1.8,TON
17407,11/11/2017,Sukasari,2.6,TON
17408,11/11/2017,Cicendo,2.8,TON
17409,11/11/2017,Ujungberung,2.3,TON
17410,11/11/2017,Buahbatu,2,TON
17411,11/11/2017,Panyileukan,2.9,TON
17412,11/11/2017,Cinambo,2.1,TON
17413,11/11/2017,Antapani,3.4,TON
17414,11/11/2017,Coblong,3.1,TON
17415,11/12/2017,Bandung Kulon,3,TON
17416,11/12/2017,Cibiru,1.8,TON
17417,11/12/2017,Bojongloa Kaler,2.8,TON
17418,11/12/2017,Cinambo,2.1,TON
17419,11/12/2017,Bandung Kidul,2.7,TON
17420,11/12/2017,Bojongloa Kidul,2,TON
17421,11/12/2017,Bandung Kulon,2,TON
17422,11/12/2017,Bojongloa Kaler,3.2,TON
17423,11/12/2017,Cidadap,2,TON
17424,11/12/2017,Panyileukan,2,TON
17425,11/12/2017,Ujungberung,2.5,TON
17426,11/12/2017,Rancasari,2.5,TON
17427,11/12/2017,Regol,2.5,TON
17428,11/12/2017,Gedebage,2.3,TON
17429,11/12/2017,Coblong,2.2,TON
17430,11/12/2017,Batununggal,3.3,TON
17431,11/12/2017,Cibeunying Kidul,2.5,TON
17432,11/12/2017,Arcamanik,3.2,TON
17433,11/12/2017,Mandalajati,2,TON
17434,11/12/2017,Bandung Wetan,2.2,TON
17435,11/12/2017,Astana Anyar,2.1,TON
17436,11/12/2017,Bandung Kulon,3.2,TON
17437,11/12/2017,Andir,3.2,TON
17438,11/12/2017,Andir,2.2,TON
17439,11/12/2017,Cibiru,3.4,TON
17440,11/12/2017,Bandung Wetan,2.2,TON
17441,11/12/2017,Astana Anyar,3.3,TON
17442,11/12/2017,Buahbatu,2.4,TON
17443,11/12/2017,Bojongloa Kidul,2.2,TON
17444,11/13/2017,Antapani,3.1,TON
17445,11/13/2017,Cibeunying Kaler,2.9,TON
17446,11/13/2017,Cibiru,2.7,TON
17447,11/13/2017,Ujungberung,2,TON
17448,11/13/2017,Antapani,3,TON
17449,11/13/2017,Gedebage,2.3,TON
17450,11/13/2017,Andir,2.3,TON
17451,11/13/2017,Buahbatu,1.8,TON
17452,11/13/2017,Babakan Ciparay,1.9,TON
17453,11/13/2017,Cidadap,2.8,TON
17454,11/13/2017,Sukajadi,3.2,TON
17455,11/13/2017,Sukasari,1.8,TON
17456,11/13/2017,Rancasari,2.4,TON
17457,11/13/2017,Arcamanik,2.9,TON
17458,11/13/2017,Astana Anyar,2.9,TON
17459,11/13/2017,Rancasari,3.2,TON
17460,11/13/2017,Lengkong,3.3,TON
17461,11/13/2017,Cicendo,3.4,TON
17462,11/13/2017,Bandung Kulon,2.3,TON
17463,11/13/2017,Batununggal,2.1,TON
17464,11/13/2017,Bandung Kidul,2,TON
17465,11/13/2017,Sukasari,2.4,TON
17466,11/13/2017,Cibiru,3.4,TON
17467,11/13/2017,Cidadap,3.4,TON
17468,11/14/2017,Cibeunying Kidul,2.4,TON
17469,11/14/2017,Bandung Kidul,2.8,TON
17470,11/14/2017,Gedebage,2,TON
17471,11/14/2017,Cibeunying Kaler,2.2,TON
17472,11/14/2017,Sukasari,1.9,TON
17473,11/14/2017,Babakan Ciparay,2.4,TON
17474,11/14/2017,Ujungberung,3.1,TON
17475,11/14/2017,Bojongloa Kaler,2.4,TON
17476,11/14/2017,Sumur Bandung,2.2,TON
17477,11/14/2017,Ujungberung,2.9,TON
17478,11/14/2017,Bandung Wetan,2.3,TON
17479,11/14/2017,Antapani,3.3,TON
17480,11/14/2017,Antapani,3,TON
17481,11/14/2017,Bandung Wetan,2.9,TON
17482,11/14/2017,Buahbatu,2.5,TON
17483,11/14/2017,Sukajadi,2.8,TON
17484,11/14/2017,Cidadap,3.4,TON
17485,11/14/2017,Kiaracondong,2.3,TON
17486,11/14/2017,Panyileukan,3,TON
17487,11/14/2017,Rancasari,1.9,TON
17488,11/14/2017,Cibiru,2.7,TON
17489,11/14/2017,Rancasari,2,TON
17490,11/14/2017,Cibiru,1.9,TON
17491,11/14/2017,Mandalajati,2.2,TON
17492,11/14/2017,Lengkong,2.7,TON
17493,11/14/2017,Sukasari,3.3,TON
17494,11/14/2017,Sumur Bandung,2.4,TON
17495,11/14/2017,Kiaracondong,2.4,TON
17496,11/15/2017,Andir,3.1,TON
17497,11/15/2017,Regol,3.2,TON
17498,11/15/2017,Arcamanik,1.8,TON
17499,11/15/2017,Bandung Kulon,2.5,TON
17500,11/15/2017,Sukasari,3.4,TON
17501,11/15/2017,Bandung Kidul,2,TON
17502,11/15/2017,Cibiru,1.8,TON
17503,11/15/2017,Kiaracondong,1.8,TON
17504,11/15/2017,Lengkong,3.3,TON
17505,11/15/2017,Bojongloa Kidul,2.2,TON
17506,11/15/2017,Cinambo,3.4,TON
17507,11/15/2017,Astana Anyar,2.7,TON
17508,11/15/2017,Kiaracondong,1.9,TON
17509,11/15/2017,Bandung Wetan,2.1,TON
17510,11/15/2017,Panyileukan,2.4,TON
17511,11/15/2017,Mandalajati,1.9,TON
17512,11/15/2017,Bandung Kulon,2.6,TON
17513,11/15/2017,Bandung Kidul,2.2,TON
17514,11/15/2017,Sukajadi,3.4,TON
17515,11/15/2017,Gedebage,3.4,TON
17516,11/15/2017,Panyileukan,2.5,TON
17517,11/15/2017,Bojongloa Kaler,2.7,TON
17518,11/15/2017,Mandalajati,1.8,TON
17519,11/15/2017,Lengkong,2,TON
17520,11/16/2017,Rancasari,2,TON
17521,11/16/2017,Bojongloa Kidul,3.1,TON
17522,11/16/2017,Lengkong,2.5,TON
17523,11/16/2017,Antapani,3.1,TON
17524,11/16/2017,Panyileukan,2.2,TON
17525,11/16/2017,Ujungberung,1.9,TON
17526,11/16/2017,Batununggal,2.6,TON
17527,11/16/2017,Coblong,3.3,TON
17528,11/16/2017,Mandalajati,2,TON
17529,11/16/2017,Andir,2.9,TON
17530,11/16/2017,Bandung Kulon,3.3,TON
17531,11/16/2017,Cibeunying Kaler,2.5,TON
17532,11/16/2017,Regol,2,TON
17533,11/16/2017,Cibiru,2.4,TON
17534,11/16/2017,Cibiru,2.1,TON
17535,11/16/2017,Cibeunying Kaler,1.9,TON
17536,11/16/2017,Cicendo,2.7,TON
17537,11/16/2017,Coblong,2.8,TON
17538,11/16/2017,Panyileukan,2.4,TON
17539,11/16/2017,Cibeunying Kidul,2,TON
17540,11/16/2017,Babakan Ciparay,2.5,TON
17541,11/16/2017,Regol,2.8,TON
17542,11/16/2017,Sumur Bandung,2.2,TON
17543,11/16/2017,Sukajadi,1.8,TON
17544,11/16/2017,Rancasari,3,TON
17545,11/16/2017,Cidadap,1.9,TON
17546,11/17/2017,Bandung Kidul,3.1,TON
17547,11/17/2017,Sumur Bandung,3.4,TON
17548,11/17/2017,Lengkong,2.5,TON
17549,11/17/2017,Bandung Wetan,2.2,TON
17550,11/17/2017,Batununggal,1.9,TON
17551,11/17/2017,Panyileukan,2.1,TON
17552,11/17/2017,Bandung Kidul,2,TON
17553,11/17/2017,Lengkong,3.3,TON
17554,11/17/2017,Cibiru,2.7,TON
17555,11/17/2017,Bandung Kulon,3.4,TON
17556,11/17/2017,Coblong,1.9,TON
17557,11/17/2017,Cidadap,3.1,TON
17558,11/17/2017,Astana Anyar,3.3,TON
17559,11/17/2017,Mandalajati,3.2,TON
17560,11/17/2017,Arcamanik,3.3,TON
17561,11/17/2017,Cidadap,2.8,TON
17562,11/17/2017,Regol,3,TON
17563,11/17/2017,Rancasari,2.7,TON
17564,11/17/2017,Mandalajati,2,TON
17565,11/17/2017,Andir,2.2,TON
17566,11/17/2017,Babakan Ciparay,1.9,TON
17567,11/17/2017,Cibiru,3.2,TON
17568,11/17/2017,Buahbatu,1.9,TON
17569,11/17/2017,Buahbatu,2.8,TON
17570,11/17/2017,Ujungberung,2.4,TON
17571,11/17/2017,Sumur Bandung,2.9,TON
17572,11/18/2017,Ujungberung,2.7,TON
17573,11/18/2017,Regol,3.2,TON
17574,11/18/2017,Cibeunying Kaler,2.1,TON
17575,11/18/2017,Coblong,2,TON
17576,11/18/2017,Sumur Bandung,1.9,TON
17577,11/18/2017,Rancasari,1.8,TON
17578,11/18/2017,Arcamanik,3.1,TON
17579,11/18/2017,Cidadap,2.6,TON
17580,11/18/2017,Babakan Ciparay,2.7,TON
17581,11/18/2017,Babakan Ciparay,2,TON
17582,11/18/2017,Lengkong,3.3,TON
17583,11/18/2017,Batununggal,3.1,TON
17584,11/18/2017,Bandung Wetan,3.4,TON
17585,11/18/2017,Cibiru,2.3,TON
17586,11/18/2017,Bandung Wetan,2.3,TON
17587,11/18/2017,Andir,3.1,TON
17588,11/18/2017,Cicendo,2.3,TON
17589,11/18/2017,Bojongloa Kidul,1.8,TON
17590,11/18/2017,Bojongloa Kaler,2.8,TON
17591,11/18/2017,Bandung Kulon,2.2,TON
17592,11/18/2017,Antapani,1.8,TON
17593,11/18/2017,Lengkong,2.8,TON
17594,11/18/2017,Babakan Ciparay,2.4,TON
17595,11/18/2017,Kiaracondong,2.6,TON
17596,11/18/2017,Andir,2.8,TON
17597,11/18/2017,Sukasari,2.1,TON
17598,11/18/2017,Lengkong,2.5,TON
17599,11/19/2017,Regol,3.3,TON
17600,11/19/2017,Coblong,2,TON
17601,11/19/2017,Bandung Kidul,2.1,TON
17602,11/19/2017,Mandalajati,2,TON
17603,11/19/2017,Kiaracondong,2.8,TON
17604,11/19/2017,Antapani,2.7,TON
17605,11/19/2017,Arcamanik,3,TON
17606,11/19/2017,Rancasari,2.8,TON
17607,11/19/2017,Bandung Kulon,2.6,TON
17608,11/19/2017,Gedebage,2.8,TON
17609,11/19/2017,Panyileukan,2.2,TON
17610,11/19/2017,Sukajadi,2.7,TON
17611,11/19/2017,Kiaracondong,2.8,TON
17612,11/19/2017,Cibeunying Kidul,2.5,TON
17613,11/19/2017,Cidadap,2.1,TON
17614,11/19/2017,Regol,1.9,TON
17615,11/19/2017,Bandung Wetan,2.8,TON
17616,11/19/2017,Sukajadi,3.2,TON
17617,11/19/2017,Bandung Kulon,3.4,TON
17618,11/19/2017,Andir,3,TON
17619,11/19/2017,Bandung Wetan,3.1,TON
17620,11/19/2017,Sukasari,2.8,TON
17621,11/19/2017,Ujungberung,2.9,TON
17622,11/19/2017,Arcamanik,2.8,TON
17623,11/19/2017,Antapani,3.1,TON
17624,11/19/2017,Panyileukan,2.3,TON
17625,11/20/2017,Cinambo,2.4,TON
17626,11/20/2017,Cibeunying Kaler,1.9,TON
17627,11/20/2017,Andir,2.7,TON
17628,11/20/2017,Ujungberung,2.5,TON
17629,11/20/2017,Sukasari,2.4,TON
17630,11/20/2017,Mandalajati,1.8,TON
17631,11/20/2017,Antapani,2.8,TON
17632,11/20/2017,Buahbatu,3.2,TON
17633,11/20/2017,Sukajadi,2.1,TON
17634,11/20/2017,Bandung Kidul,2.1,TON
17635,11/20/2017,Cicendo,3.4,TON
17636,11/20/2017,Gedebage,3,TON
17637,11/20/2017,Panyileukan,3.1,TON
17638,11/20/2017,Cibeunying Kaler,2.4,TON
17639,11/20/2017,Astana Anyar,2.8,TON
17640,11/20/2017,Astana Anyar,2.6,TON
17641,11/20/2017,Ujungberung,2.4,TON
17642,11/20/2017,Arcamanik,2.8,TON
17643,11/20/2017,Coblong,2.2,TON
17644,11/20/2017,Gedebage,1.9,TON
17645,11/20/2017,Cibiru,3.4,TON
17646,11/20/2017,Cicendo,2.1,TON
17647,11/20/2017,Regol,1.8,TON
17648,11/20/2017,Cibeunying Kidul,2.6,TON
17649,11/20/2017,Cinambo,2.6,TON
17650,11/20/2017,Buahbatu,2.6,TON
17651,11/20/2017,Cidadap,3.3,TON
17652,11/21/2017,Sumur Bandung,1.9,TON
17653,11/21/2017,Cidadap,1.9,TON
17654,11/21/2017,Cibeunying Kaler,2.6,TON
17655,11/21/2017,Mandalajati,2.6,TON
17656,11/21/2017,Bandung Wetan,2.1,TON
17657,11/21/2017,Coblong,2.4,TON
17658,11/21/2017,Kiaracondong,3.2,TON
17659,11/21/2017,Andir,3.2,TON
17660,11/21/2017,Bandung Kulon,3,TON
17661,11/21/2017,Gedebage,2,TON
17662,11/21/2017,Ujungberung,2.9,TON
17663,11/21/2017,Regol,2.5,TON
17664,11/21/2017,Cinambo,2.9,TON
17665,11/21/2017,Buahbatu,2.9,TON
17666,11/21/2017,Mandalajati,2.7,TON
17667,11/21/2017,Sukasari,2.8,TON
17668,11/21/2017,Babakan Ciparay,2.2,TON
17669,11/21/2017,Coblong,3.1,TON
17670,11/21/2017,Astana Anyar,2.5,TON
17671,11/21/2017,Kiaracondong,3.3,TON
17672,11/21/2017,Cinambo,2.2,TON
17673,11/21/2017,Regol,2.6,TON
17674,11/21/2017,Batununggal,2,TON
17675,11/21/2017,Lengkong,2.9,TON
17676,11/21/2017,Cicendo,3.4,TON
17677,11/21/2017,Cinambo,3.3,TON
17678,11/22/2017,Bojongloa Kaler,3.2,TON
17679,11/22/2017,Sukasari,2.3,TON
17680,11/22/2017,Mandalajati,2.2,TON
17681,11/22/2017,Arcamanik,2.5,TON
17682,11/22/2017,Antapani,2.3,TON
17683,11/22/2017,Buahbatu,2.3,TON
17684,11/22/2017,Bandung Kidul,2.6,TON
17685,11/22/2017,Bojongloa Kidul,2.4,TON
17686,11/22/2017,Cibiru,2.8,TON
17687,11/22/2017,Astana Anyar,1.9,TON
17688,11/22/2017,Andir,2.8,TON
